synthetic_path,nearest_real_path,cosine_similarity
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1618.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0659.png,0.9625622034072876
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1445.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0934.png,0.9624427556991577
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0663.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0824.png,0.9620732069015503
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1851.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0928.png,0.9619922637939453
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1001.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0492.png,0.9619166851043701
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1738.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0492.png,0.9618520736694336
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0577.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0552.png,0.9617332220077515
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0463.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0722.png,0.9615823030471802
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1967.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0834.png,0.9613218903541565
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0805.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0390.png,0.9612267017364502
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0764.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0351.png,0.9611263275146484
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0055.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0731.png,0.9611119031906128
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0760.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0089.png,0.9610646963119507
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1829.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0389.png,0.9608807563781738
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0046.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0321.png,0.9608192443847656
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0969.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0321.png,0.9608056545257568
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1368.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0725.png,0.9607895016670227
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0300.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0085.png,0.9607817530632019
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2046.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0644.png,0.9605329036712646
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1077.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0834.png,0.9603837728500366
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1896.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0492.png,0.9603288173675537
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0083.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0934.png,0.9603080153465271
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1034.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0492.png,0.9602032899856567
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0421.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0017.png,0.9600955247879028
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2027.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0351.png,0.9600874185562134
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2206.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0389.png,0.9599838256835938
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0271.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0034.png,0.959977388381958
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1534.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0722.png,0.959869384765625
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1722.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0492.png,0.9598495364189148
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0778.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0824.png,0.9598031044006348
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0613.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0731.png,0.9597395658493042
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1208.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0492.png,0.9596942663192749
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0059.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0649.png,0.9596717953681946
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1746.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0824.png,0.9596442580223083
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1787.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0286.png,0.9596168398857117
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1879.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1116.png,0.9595478177070618
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1031.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0644.png,0.9594554901123047
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0883.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0492.png,0.9594466686248779
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1006.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0968.png,0.9594334363937378
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0444.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0521.png,0.9593863487243652
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2000.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0156.png,0.9593586921691895
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1872.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1086.png,0.9592853784561157
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1273.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1194.png,0.9592453241348267
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2029.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0813.png,0.9592235088348389
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1443.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0194.png,0.9591535329818726
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2040.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0063.png,0.9591021537780762
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0602.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0239.png,0.9590290784835815
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0281.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0574.png,0.9590235948562622
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1703.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0539.png,0.9589346051216125
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0305.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0133.png,0.9589114785194397
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0722.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0137.png,0.958898663520813
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0616.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0522.png,0.9588612914085388
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0889.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0044.png,0.9588142037391663
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1852.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1086.png,0.9587587118148804
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0668.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0706.png,0.958685576915741
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1767.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0644.png,0.9585944414138794
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1679.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1140.png,0.9585703611373901
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1803.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1028.png,0.9585586786270142
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0868.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0274.png,0.9585347175598145
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2084.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0663.png,0.9585049152374268
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1648.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1028.png,0.9584800004959106
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0572.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0824.png,0.9584617614746094
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1667.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0492.png,0.9583039283752441
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1766.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1028.png,0.9583034515380859
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0711.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0634.png,0.9582797288894653
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0151.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0824.png,0.9582576751708984
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1626.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0185.png,0.9582566022872925
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1625.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0492.png,0.9582432508468628
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1541.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0758.png,0.9582341909408569
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1212.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0492.png,0.958193302154541
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0426.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0492.png,0.958141028881073
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0123.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1116.png,0.9581186175346375
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2151.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0282.png,0.9581105709075928
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0147.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0137.png,0.9579938650131226
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2195.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0248.png,0.957974910736084
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0484.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0824.png,0.9579589366912842
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1802.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0492.png,0.9579356908798218
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2100.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0829.png,0.957935094833374
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1012.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0824.png,0.957920253276825
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2001.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0758.png,0.957912027835846
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1912.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0592.png,0.9578804969787598
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2207.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0492.png,0.9577679634094238
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1807.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0390.png,0.9576514959335327
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2213.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0389.png,0.9575961828231812
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0688.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1031.png,0.9575774669647217
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1019.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0537.png,0.9575468301773071
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1673.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0644.png,0.9575249552726746
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0870.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0722.png,0.9575153589248657
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1105.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0539.png,0.9574987888336182
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1665.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0522.png,0.9574665427207947
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1604.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0469.png,0.9574536085128784
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1518.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1087.png,0.9574315547943115
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2037.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0492.png,0.9573699235916138
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0857.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1028.png,0.9573696851730347
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0723.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0522.png,0.9573580026626587
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1550.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0492.png,0.9573520421981812
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2271.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0644.png,0.9572844505310059
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1033.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0834.png,0.9572659730911255
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0820.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0107.png,0.9572482109069824
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1135.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_1194.png,0.9572240114212036
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0492.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0274.png,0.9571707844734192
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1149.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0389.png,0.9571285843849182
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1565.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0156.png,0.9570995569229126
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1245.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0890.png,0.9570456147193909
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2056.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0137.png,0.9570324420928955
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1203.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0137.png,0.9570183753967285
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_2018.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0389.png,0.9570045471191406
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_0581.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0824.png,0.9570000767707825
/content/drive/MyDrive/MedSymmFlow_Project/synthetic_data/pneumoniamnist_normal_2280_filtered/normal_1590.png,/content/drive/MyDrive/MedSymmFlow_Project/fid_analysis/real_normal_1214/real_normal_0552.png,0.9569618701934814
